task,seed,model,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows
walker2d-medium-replay-v2,2,rnn,34,3,2.6441974263961265,4.33942574160842,0.1372246908064791,1000
walker2d-medium-replay-v2,2,rnn,35,1,2.782163203673402,4.399870562152508,0.13913612386327365,1000
walker2d-medium-replay-v2,2,rnn,36,2,2.8603839533904494,4.719831479560096,0.1492541764757236,1000
walker2d-medium-replay-v2,2,rnn,37,2,3.0283697788605326,4.9868166320312355,0.15769698830828494,1000
walker2d-medium-replay-v2,2,rnn,38,5,3.0503907253366336,4.884669075374786,0.1544667989437302,1000
walker2d-medium-replay-v2,2,rnn,39,1,3.080997885520847,4.789017361797567,0.15144202617370955,1000
walker2d-medium-replay-v2,2,rnn,40,5,3.214107832481761,5.130376434887385,0.16223674788298673,1000
walker2d-medium-replay-v2,2,rnn,41,2,3.3357500058561547,5.47864715882641,0.1732500351830172,1000
walker2d-medium-replay-v2,2,rnn,42,4,3.3625519736145932,5.341008592025795,0.16889752153330542,1000
walker2d-medium-replay-v2,2,rnn,43,2,3.4654389889840767,5.558929656272099,0.17578879066476746,1000
walker2d-medium-replay-v2,2,rnn,44,5,3.683252968787663,5.617588764915471,0.17764375455305073,1000
walker2d-medium-replay-v2,2,rnn,45,5,3.5933400035099075,5.397102969490323,0.1706713815004767,1000
walker2d-medium-replay-v2,2,rnn,46,1,3.635731225988515,5.414841313717849,0.17123231719726753,1000
walker2d-medium-replay-v2,2,rnn,47,1,3.7051624972004653,5.7230104456401785,0.1809774808115822,1000
walker2d-medium-replay-v2,2,rnn,48,5,3.910702101175793,6.214893994005495,0.1965322043755821,1000
walker2d-medium-replay-v2,2,rnn,49,3,3.823727756143583,5.911220087031807,0.18692919225559265,1000
walker2d-medium-replay-v2,2,rnn,50,3,3.820034101032289,5.958344437391415,0.18841939505951402,1000
walker2d-medium-replay-v2,2,rnn,51,4,3.9973855341047293,5.817219757655858,0.18395664083925234,1000
walker2d-medium-replay-v2,2,rnn,52,3,4.131992633994494,6.1074459290260235,0.19313439822045309,1000
walker2d-medium-replay-v2,2,rnn,53,1,4.194424402006614,5.820134565584914,0.18404881515922972,1000
walker2d-medium-replay-v2,2,rnn,54,1,4.4558582370781155,6.200543357921209,0.19607839741659666,1000
walker2d-medium-replay-v2,2,rnn,55,5,4.447014559970053,6.423051954375531,0.2031147370542259,1000
walker2d-medium-replay-v2,2,rnn,56,2,4.6107912476825,6.768413352908358,0.21403602340687458,1000
walker2d-medium-replay-v2,2,rnn,57,1,4.582747560198772,6.741949674647826,0.21319916842118292,1000
walker2d-medium-replay-v2,2,rnn,58,5,4.7730309243596185,6.969538712774059,0.22039616573084092,1000
walker2d-medium-replay-v2,2,rnn,59,3,4.727754425887426,6.4686831590710625,0.2045577224463784,1000
walker2d-medium-replay-v2,2,rnn,60,3,4.811633906121869,6.624588875189855,0.2094878940781285,1000
walker2d-medium-replay-v2,2,rnn,61,1,4.843980146658905,6.445554376205884,0.203826326112764,1000
walker2d-medium-replay-v2,2,rnn,62,3,5.0108700787120375,6.897040551651497,0.21810357257762927,1000
walker2d-medium-replay-v2,2,rnn,63,3,5.169399788794621,7.014124216402774,0.2218060831517653,1000
walker2d-medium-replay-v2,2,rnn,64,5,5.36565216527477,7.290749341428528,0.23055373768286758,1000
walker2d-medium-replay-v2,2,rnn,65,2,5.4186870006285055,7.071886099988997,0.2236326742925049,1000
walker2d-medium-replay-v2,2,rnn,66,5,5.588671883667821,7.205318037686635,0.22785216264984712,1000
walker2d-medium-replay-v2,2,rnn,67,2,5.694290222256862,7.47212656654196,0.23628938915326297,1000
walker2d-medium-replay-v2,2,rnn,68,2,5.755333121978548,7.351215255347548,0.23246583777074542,1000
walker2d-medium-replay-v2,2,rnn,69,4,5.7907343996222185,7.670552275408828,0.24256416101679068,1000
walker2d-medium-replay-v2,2,rnn,70,2,5.8022165447721,7.884787651359484,0.249338878450656,1000
walker2d-medium-replay-v2,2,rnn,71,4,6.135794463945078,8.175214225343922,0.2585229731189583,1000
walker2d-medium-replay-v2,2,rnn,72,3,6.263964156026427,8.29024844313009,0.2621606744895597,1000
walker2d-medium-replay-v2,2,rnn,73,2,6.466981298360115,8.469053776081608,0.2678149955886753,1000
walker2d-medium-replay-v2,2,rnn,74,4,6.41084890558705,8.538834485711702,0.27002165538041467,1000
walker2d-medium-replay-v2,2,rnn,75,1,6.64931647566454,8.827613245901457,0.27915364160120654,1000
walker2d-medium-replay-v2,2,rnn,76,4,6.581118839408765,8.608065273167488,0.2722109251060877,1000
walker2d-medium-replay-v2,2,rnn,77,4,6.584369209083961,8.45015258476535,0.2672172874381755,1000
walker2d-medium-replay-v2,2,rnn,78,2,6.851811268888112,9.044778409782845,0.28602100706429573,1000
walker2d-medium-replay-v2,2,rnn,79,4,7.12382861506737,9.55107221195735,0.3020314228652772,1000
walker2d-medium-replay-v2,2,rnn,80,2,7.173898418640354,9.460564670451625,0.29916932309947397,1000
walker2d-medium-replay-v2,2,rnn,81,4,7.225609537355921,9.986134213220899,0.3157892913391158,1000
walker2d-medium-replay-v2,2,rnn,82,1,7.599393790642233,10.68977214593334,0.33804027649375196,1000
walker2d-medium-replay-v2,2,rnn,83,3,7.69712364882468,10.455906929783506,0.33064480900854126,1000
walker2d-medium-replay-v2,2,rnn,84,1,7.948968221015104,11.456276513421548,0.3622792728710465,1000
walker2d-medium-replay-v2,2,rnn,85,1,8.220649455528463,12.131768594354414,0.383640208042593,1000
walker2d-medium-replay-v2,2,rnn,86,3,8.21184186599301,12.33665585641109,0.390119312159142,1000
walker2d-medium-replay-v2,2,rnn,87,2,8.68116035620543,12.884925886626458,0.407457132842041,1000
walker2d-medium-replay-v2,2,rnn,88,1,8.613550128413223,12.3252140366351,0.38975749004844906,1000
walker2d-medium-replay-v2,2,rnn,89,1,8.688045327640088,11.769336466891806,0.37217909784257003,1000
walker2d-medium-replay-v2,2,rnn,90,5,8.788971302913978,11.87897424133299,0.3756461486908294,1000
walker2d-medium-replay-v2,2,rnn,91,1,9.089968619304662,12.480700401437199,0.3946744006271938,1000
walker2d-medium-replay-v2,2,rnn,92,2,8.939901020469252,12.088568728315687,0.3822741083296277,1000
walker2d-medium-replay-v2,2,rnn,93,4,9.169731631430695,12.927479587483766,0.4088027990178265,1000
walker2d-medium-replay-v2,2,rnn,94,2,9.286158375857369,13.543978140796325,0.4282981950444908,1000
walker2d-medium-replay-v2,2,rnn,95,1,9.450521509712333,14.659095180943554,0.46356129208979746,1000
walker2d-medium-replay-v2,2,rnn,96,2,9.53567828151838,15.549387508426987,0.4917148074719992,1000
walker2d-medium-replay-v2,2,rnn,97,5,9.785437073232789,15.044464356218361,0.4757477354286878,1000
walker2d-medium-replay-v2,2,rnn,98,5,9.905710664769016,14.48953309561731,0.45819926814541,1000
walker2d-medium-replay-v2,2,rnn,99,4,10.059055357566603,15.011252685771977,0.4746974901935931,1000
walker2d-medium-replay-v2,2,rnn,100,1,10.548584675299324,15.801298475007735,0.4996809316916964,1000
walker2d-medium-replay-v2,2,ensemble,1,1,0.9213186360764798,1.916162993151247,0.060594394264835635,1000
walker2d-medium-replay-v2,2,ensemble,2,1,1.3454135562266476,2.5489292846994225,0.0806042213435395,1000
walker2d-medium-replay-v2,2,ensemble,3,1,1.8190858399043695,3.501882711388853,0.11073925466754841,1000
walker2d-medium-replay-v2,2,ensemble,4,1,2.101591663521142,4.25782312144549,0.1346441893789547,1000
walker2d-medium-replay-v2,2,ensemble,5,1,2.4218068524465166,5.1057199528140425,0.161457041458598,1000
walker2d-medium-replay-v2,2,ensemble,6,1,2.728872705528719,5.434908381682169,0.171866893604554,1000
walker2d-medium-replay-v2,2,ensemble,7,1,3.051130028667104,5.930807613452579,0.18754860422777633,1000
walker2d-medium-replay-v2,2,ensemble,8,1,3.509140742757997,6.830236790040949,0.21599105214806677,1000
walker2d-medium-replay-v2,2,ensemble,9,1,3.8566896058548563,7.289129691586903,0.23050251985775294,1000
walker2d-medium-replay-v2,2,ensemble,10,1,4.014195519396548,8.58821315525405,0.2715831460162407,1000
walker2d-medium-replay-v2,2,ensemble,11,1,4.2561730883388496,8.215790585987921,0.2598061103069128,1000
walker2d-medium-replay-v2,2,ensemble,12,1,4.475093807610695,8.8308573014297,0.2792562276444596,1000
walker2d-medium-replay-v2,2,ensemble,13,1,4.802708041000098,8.605284090708137,0.27212297639448707,1000
walker2d-medium-replay-v2,2,ensemble,14,1,5.157782292650474,9.303437221278138,0.2942005168762684,1000
walker2d-medium-replay-v2,2,ensemble,15,1,5.319225662640414,9.461313072185439,0.2991929896403107,1000
walker2d-medium-replay-v2,2,ensemble,16,1,6.0045929064962404,11.346280600503553,0.3588008966897425,1000
walker2d-medium-replay-v2,2,ensemble,17,1,6.1418705131354185,11.455839904789025,0.3622654660937979,1000
walker2d-medium-replay-v2,2,ensemble,18,1,6.132931051584314,10.962912679567607,0.3466777385697331,1000
walker2d-medium-replay-v2,2,ensemble,19,1,6.27172048798871,10.559532856703237,0.33392174854566636,1000
walker2d-medium-replay-v2,2,ensemble,20,1,6.589437840950004,11.671860872961322,0.3690966489115899,1000
walker2d-medium-replay-v2,2,ensemble,21,1,6.765427659641213,11.592486811994783,0.3665866207136766,1000
walker2d-medium-replay-v2,2,ensemble,22,1,6.867241965668798,11.344038491995283,0.35872999499326874,1000
walker2d-medium-replay-v2,2,ensemble,23,1,7.089362382567643,11.702307822656437,0.37005946600000117,1000
walker2d-medium-replay-v2,2,ensemble,24,1,7.265358196733458,11.989639860412208,0.3791457028404585,1000
walker2d-medium-replay-v2,2,ensemble,25,1,7.489284462918102,12.71064037792651,0.4019457411355117,1000
walker2d-medium-replay-v2,2,ensemble,26,1,7.491324304628306,12.363291200458152,0.3909615956936512,1000
walker2d-medium-replay-v2,2,ensemble,27,1,7.689785178980876,12.1409014160144,0.38392901322168976,1000
walker2d-medium-replay-v2,2,ensemble,28,1,8.266645173770028,13.710904146710085,0.433576858838513,1000
walker2d-medium-replay-v2,2,ensemble,29,1,8.794538934525617,14.148684865828844,0.44742070071973,1000
walker2d-medium-replay-v2,2,ensemble,30,1,9.053122485837582,14.141170204698795,0.4471830662695771,1000
walker2d-medium-replay-v2,2,ensemble,31,1,8.997629336360875,13.906134248560846,0.4397505767352636,1000
walker2d-medium-replay-v2,2,ensemble,32,1,9.140786641489486,14.748431865313625,0.4663863661019674,1000
walker2d-medium-replay-v2,2,ensemble,33,1,9.71079795049865,14.967383438332796,0.47331022278213986,1000
walker2d-medium-replay-v2,2,ensemble,34,1,9.70118582434225,14.563579159870647,0.4605408102935272,1000
walker2d-medium-replay-v2,2,ensemble,35,1,10.033264974455786,14.582849957599885,0.46115020642505516,1000
walker2d-medium-replay-v2,2,ensemble,36,1,10.134391692741499,15.07729715141436,0.47678599957637974,1000
walker2d-medium-replay-v2,2,ensemble,37,1,10.323347938809151,15.219314143668122,0.4812769711960635,1000
walker2d-medium-replay-v2,2,ensemble,38,1,10.815369497206957,17.122135701830434,0.5414494722426981,1000
walker2d-medium-replay-v2,2,ensemble,39,1,11.506416812602035,17.798897488653758,0.5628505590399685,1000
walker2d-medium-replay-v2,2,ensemble,40,1,11.57956678269544,18.83421124144846,0.5955900545572462,1000
walker2d-medium-replay-v2,2,ensemble,41,1,11.78165216344429,18.367058589921754,0.580817390619133,1000
walker2d-medium-replay-v2,2,ensemble,42,1,11.440051074566913,16.332413930993244,0.5164762771060276,1000
walker2d-medium-replay-v2,2,ensemble,43,1,11.634217835325835,17.374407347635888,0.5494270021409431,1000
walker2d-medium-replay-v2,2,ensemble,44,1,11.916997500356512,18.311967066382067,0.5790752436775911,1000
walker2d-medium-replay-v2,2,ensemble,45,1,12.315427725716479,19.261219252839908,0.6090932335086072,1000
walker2d-medium-replay-v2,2,ensemble,46,1,12.610149182689353,19.318428874754726,0.6109023606018863,1000
walker2d-medium-replay-v2,2,ensemble,47,1,13.381302365784887,21.086349189248985,0.6668089097567168,1000
walker2d-medium-replay-v2,2,ensemble,48,1,13.302970879327091,20.311775576697045,0.6423147414454277,1000
walker2d-medium-replay-v2,2,ensemble,49,1,13.5951736769281,20.4717380514257,0.6473731990484244,1000
walker2d-medium-replay-v2,2,ensemble,50,1,13.64725375092927,20.276549943719576,0.6412008091231283,1000
walker2d-medium-replay-v2,2,ensemble,51,1,13.473352874827594,20.23429094145906,0.639864462135234,1000
walker2d-medium-replay-v2,2,ensemble,52,1,13.760398656627922,21.172548843026675,0.6695347821512713,1000
walker2d-medium-replay-v2,2,ensemble,53,1,13.961739898834056,21.719924562899344,0.6868443222579905,1000
walker2d-medium-replay-v2,2,ensemble,54,1,14.741968174111902,24.840329238831558,0.7855201822318444,1000
walker2d-medium-replay-v2,2,ensemble,55,1,15.26520716025335,25.503621903180186,0.8064953379780767,1000
walker2d-medium-replay-v2,2,ensemble,56,1,15.511794236024,24.39980640530307,0.7715896270792323,1000
walker2d-medium-replay-v2,2,ensemble,57,1,15.824011478792912,24.535961370392155,0.7758952251234544,1000
walker2d-medium-replay-v2,2,ensemble,58,1,16.422753314710448,27.468055180332918,0.8686161726503911,1000
walker2d-medium-replay-v2,2,ensemble,59,1,16.66992390447505,29.1592596814225,0.9220967547761091,1000
walker2d-medium-replay-v2,2,ensemble,60,1,17.55653271135473,34.460188990855556,1.0897268581096287,1000
walker2d-medium-replay-v2,2,ensemble,61,1,18.49802555691974,41.493740365520786,1.3121472819471331,1000
walker2d-medium-replay-v2,2,ensemble,62,1,18.645334397330384,39.38176369162644,1.245360715400605,1000
walker2d-medium-replay-v2,2,ensemble,63,1,19.314283282432108,41.5498762762166,1.313922455310399,1000
