task,seed,model,repeat,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows,n_samples,rollout_repeats,repeat_mean_std,repeat_mean_sem
hopper-medium-replay-v2,1,ensemble,-1,6,,0.026219800881630482,0.18379382436870229,0.00029060355243902894,20000,400000,20,0.000844909922032381,0.0001889276020528451
hopper-medium-replay-v2,1,ensemble,-1,7,,0.030959513192644564,0.21803612793562493,0.00034474538824022066,20000,400000,20,0.0010037210943416109,0.00022443885973983212
hopper-medium-replay-v2,1,ensemble,-1,8,,0.03540161844670165,0.24083745704314463,0.00038079745506964895,20000,400000,20,0.0010454738565582934,0.00023377506119632083
hopper-medium-replay-v2,1,ensemble,-1,9,,0.039871623868969336,0.26680732060745854,0.0004218594147631743,20000,400000,20,0.0010910922480500645,0.00024397564363630065
hopper-medium-replay-v2,1,ensemble,-1,10,,0.04358175838175867,0.29391633127199496,0.0004647225241700392,20000,400000,20,0.0013654624987918845,0.00030532669680253784
hopper-medium-replay-v2,1,ensemble,-1,11,,0.04598103334480368,0.3030662823839274,0.0004791898671664876,20000,400000,20,0.001353067266078843,0.00030255503850820886
hopper-medium-replay-v2,1,ensemble,-1,12,,0.04835484512352079,0.30745456598696713,0.00048612835276867544,20000,400000,20,0.0010457256854516208,0.00023383137184873867
hopper-medium-replay-v2,1,ensemble,-1,13,,0.05087507539363622,0.314749670088747,0.000497662925133506,20000,400000,20,0.0010228053033649437,0.00022870621860713084
hopper-medium-replay-v2,1,ensemble,-1,14,,0.05356491341293202,0.3280492698909036,0.0005186914388052759,20000,400000,20,0.0014211959239505813,0.0003177890695299121
hopper-medium-replay-v2,1,ensemble,-1,15,,0.05602968258829056,0.33904588793778156,0.0005360786185987992,20000,400000,20,0.0016286712482442445,0.00036418196240735654
hopper-medium-replay-v2,1,ensemble,-1,16,,0.05945720028720814,0.3513021585507909,0.000555457483977048,20000,400000,20,0.0020172335418632663,0.0004510671326098931
hopper-medium-replay-v2,1,ensemble,-1,17,,0.06344099171292783,0.3658322625319329,0.0005784315955867925,20000,400000,20,0.001844713316028574,0.00041249043736389434
hopper-medium-replay-v2,1,ensemble,-1,18,,0.06756124661969751,0.3740901987557347,0.0005914885392066043,20000,400000,20,0.0017927489997773785,0.00040087086300969734
hopper-medium-replay-v2,1,ensemble,-1,19,,0.0713966293951727,0.3797898757445692,0.0006005005198125878,20000,400000,20,0.0017797802900188693,0.0003979709713496482
hopper-medium-replay-v2,1,ensemble,-1,20,,0.07546234409862868,0.386589996870177,0.0006112524553735622,20000,400000,20,0.001960174841460842,0.0004383084193291315
hopper-medium-replay-v2,1,ensemble,-1,21,,0.07953199762595219,0.398343808501159,0.000629836863344803,20000,400000,20,0.001820433458510399,0.0004070612961744295
hopper-medium-replay-v2,1,ensemble,-1,22,,0.08294944837139681,0.4072477567081609,0.0006439152415959521,20000,400000,20,0.0016396545668999187,0.00036663790712061946
hopper-medium-replay-v2,1,ensemble,-1,23,,0.08627239705220734,0.41689583580273665,0.0006591701940881093,20000,400000,20,0.001499919256735795,0.0003353921418822197
hopper-medium-replay-v2,1,ensemble,-1,24,,0.0888275521203756,0.41699651311980757,0.000659329378903439,20000,400000,20,0.0015524646023378288,0.0003471416383489564
hopper-medium-replay-v2,1,ensemble,-1,25,,0.09155272309531212,0.42941316770736615,0.0006789618336115708,20000,400000,20,0.0021700778663379474,0.00048524416255993526
hopper-medium-replay-v2,1,ensemble,-1,26,,0.09582521604548155,0.4407699981169121,0.0006969185591587849,20000,400000,20,0.001958146493468063,0.00043785486692974365
hopper-medium-replay-v2,1,ensemble,-1,27,,0.1000821051511636,0.45286887242744117,0.0007160485591314705,20000,400000,20,0.0022597911430000408,0.0005053046610700039
hopper-medium-replay-v2,1,ensemble,-1,28,,0.10414995059328915,0.46616073826182475,0.0007370648443264837,20000,400000,20,0.002484449874359991,0.0005555398805759752
hopper-medium-replay-v2,1,ensemble,-1,29,,0.10841243041626555,0.4884743841266219,0.0007723458162440619,20000,400000,20,0.0018130614036481866,0.00040541285459385305
hopper-medium-replay-v2,1,ensemble,-1,30,,0.11312207227445051,0.5095939037465317,0.0008057387087878262,20000,400000,20,0.002297992097771627,0.0005138466542374701
hopper-medium-replay-v2,1,ensemble,-1,31,,0.11646513714647137,0.5144356657994946,0.000813394206775794,20000,400000,20,0.0023480625394290875,0.000525042745358422
hopper-medium-replay-v2,1,ensemble,-1,32,,0.11976192775377156,0.5259672318213042,0.0008316272135845567,20000,400000,20,0.0026120900381819243,0.0005840810888724803
hopper-medium-replay-v2,1,ensemble,-1,33,,0.12358356658166307,0.5389276109165583,0.0008521193722246743,20000,400000,20,0.003164951830352994,0.0007077047438181676
hopper-medium-replay-v2,1,ensemble,-1,34,,0.12889052978344595,0.5533234519778942,0.0008748811955184729,20000,400000,20,0.002013529455807345,0.0004502388737883382
hopper-medium-replay-v2,1,ensemble,-1,35,,0.1310211731847411,0.5543407827567127,0.0008764897367159026,20000,400000,20,0.0022699061834790413,0.0005075664528806246
hopper-medium-replay-v2,1,ensemble,-1,36,,0.13402981743898137,0.5552467195664641,0.0008779221485834031,20000,400000,20,0.0026208421641690264,0.0005860381237379606
